Beta0,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6
0.930790585,-1.275256209,2.025581138,-1.055899728,-0.13724217,-2.400455064,2.298448106
0.165566324,-2.632229547,2.072702055,-1.114191613,0.111457185,0.596932806,0.133910851
0.432723602,-1.662704767,1.078119911,-0.80421671,-0.060065229,1.208140888,-1.160887276
0.485443707,-1.616751785,2.13127495,-0.777290048,0.169506976,-0.131282522,0.196119821
0.405523642,-1.694717313,2.531488095,-1.115805442,0.150063872,0.713697533,-0.522576281
0.653506699,-1.180601388,0.885185826,-0.999732458,0.069649795,-0.58695385,0.420610605
0.627549167,-0.353933958,1.193395714,-0.849914973,-0.145593182,0.072061142,-0.341900865
0.329126188,-2.52802228,1.993686575,-1.076738599,0.520975863,1.311396267,-1.855335625
0.60839835,-2.237498773,3.08876191,-1.337240731,0.031600304,1.111128944,-1.935430674
0.878863657,-1.561827694,1.801996092,-2.100347556,-0.244982322,1.478012921,-2.173092953
0.523006006,-0.884861991,1.068341155,-1.125945559,-0.341377372,1.048945909,-0.839618017
0.647341222,-2.704974599,-0.030201183,-1.288489834,0.043345619,0.6514362,-1.263656246
0.663263914,-2.635293598,2.89582861,-1.643860886,0.227934259,0.041171673,0.013815757
0.924428221,-2.11217676,2.443773545,-1.094866669,-0.842890932,-0.487007786,0.934351129
0.677753433,-1.972380328,1.670234223,-1.74526387,-0.027161668,-0.189332519,0.183056559
0.73218014,-2.313660045,3.786728322,-0.700050259,0.157934623,-1.427311933,1.004003888
0.462814912,-0.354528546,2.127338056,-1.06178108,0.047258894,0.418618951,-0.550544045
0.950298472,-1.321254189,1.438088689,-1.63702869,-0.269651401,-0.544791535,0.690095439
0.721257364,-1.979576296,-0.030776011,-0.869712621,-0.066279759,-1.595546835,1.983650525
0.597233326,-1.983372916,1.140287404,-1.138657388,0.08852138,-0.7433378,1.426179658
0.529894914,-2.066292285,3.409545757,-1.646769061,0.246927077,-0.427819446,0.492840482
0.384581492,-2.45443318,3.540590468,-1.51667074,0.349725692,0.275830108,-0.443869517
0.266692188,-2.256226711,2.073838365,-0.75403726,0.607740159,0.777887481,-1.554416799
0.301411765,-2.116744384,4.384417442,-1.314392643,-0.057624303,1.135248374,-1.243792001
0.627339132,-1.128455751,2.701202947,-1.010282743,-0.185050147,-0.97523924,1.421633797
0.45563244,-2.290433092,2.228572892,-0.665042591,0.295725474,-1.830269875,2.761166233
0.213791086,-4.131350302,4.421359964,-1.297085329,0.127564359,2.193080594,-3.222122522
1.043032132,-1.513697418,0.711991461,-1.906201222,0.142924858,-2.714616817,3.285247938
0.476027758,-2.333965978,4.616075353,-0.963986738,-0.369201344,0.300565166,0.177067212
0.130650014,-1.986419349,3.095878991,-1.35925177,0.127198356,1.969568904,-2.070433597
0.422463793,-2.69553701,1.758309198,-1.206667186,-0.171904651,1.465599939,-1.311176913
1.258099393,-1.847882052,0.723804716,-1.193145715,-0.530247434,-1.066247437,0.987451808
1.007502917,0.591357701,0.399399572,-1.808934993,0.058747106,-2.059180341,2.456755825
0.89818187,-0.629645205,0.14066223,-1.341409194,-0.350283044,-0.525933628,0.379070299
0.598685466,-0.256755588,1.823667124,-0.868956771,-0.357438323,-0.46020407,0.565160759
0.564849986,-1.356153153,1.969770357,-1.195174659,-0.157074566,0.094619139,-0.535621181
0.998221205,-1.921083511,1.442176656,-1.331554162,-0.028820472,-2.594749827,3.09438496
0.473475326,-1.676403871,3.488284583,-1.205044461,0.187233429,-0.176463069,-0.184541931
1.184000012,-2.051408344,0.81193377,-1.215473759,-0.152875353,-2.236727458,2.100809836
1.036442203,-2.121776145,1.278501704,-1.184434759,-0.339023595,-1.53162999,1.802057216
0.640023406,-0.355041797,1.991704816,-1.367040087,-0.085529793,-0.197839006,0.371725253
0.703788846,-1.560197085,1.542660613,-1.040927595,0.187040464,-0.7078167,0.220654476
0.281959974,-2.712876084,1.464098773,-0.826938233,-0.32849054,1.997324568,-1.905631493
0.499444965,-2.813352137,3.362256884,-2.186372996,0.603483367,-0.146622016,0.202328584
0.368510887,-3.146093942,2.665799138,-1.237190133,-0.166497891,2.276037381,-2.451911087
0.87140546,-1.89100782,2.193283271,-1.322576053,0.233056697,-1.601054037,1.344958605
0.199985464,-2.108642263,1.213315978,-0.617955632,0.336700548,0.966607914,-0.996420406
0.795985613,-1.037958953,1.366933457,-1.577463169,-0.42740251,0.166121771,-0.050193887
0.430499828,-1.183528415,2.087900227,-1.156782818,-0.234360377,1.214506952,-1.710253894
-0.002907831,-1.662181541,1.481462202,-1.022750434,0.192296993,1.714899863,-1.222059
0.669488239,-1.248094203,1.026935034,-0.989265985,0.141831522,-1.262494438,1.418600342
0.612228763,-1.775234953,2.697556273,-1.140299115,-0.214016379,-0.463590949,0.998289708
0.706240875,-2.557224496,2.514691921,-1.224183441,-0.03672777,0.581308614,-1.571546003
0.182783908,-0.963061657,1.531572198,-0.687782999,-0.29510333,1.816562471,-1.826983628
0.729470214,-2.207549296,1.94760043,-0.968922076,-0.051650948,-0.318336443,0.099400631
0.69852859,-4.032136449,3.950165942,-1.83963439,-0.185406369,0.980637051,-1.572574374
0.67598726,-2.035711366,1.703618741,-0.927750952,0.200722571,-0.661126755,0.154844368
0.784069069,-0.473501604,0.703088118,-1.400736847,-0.113532186,-0.012319225,-0.158173415
0.187237064,-1.772355098,0.875900061,-0.712400069,0.382490497,2.176169331,-2.914696641
0.732900796,-2.690974686,3.418671938,-1.075906399,0.042806962,-1.531163105,1.5595608
0.980631338,-1.675511768,0.218677257,-1.606483942,-0.05667294,-1.146662535,0.94507269
0.531320451,-0.872604652,1.004263937,-1.641039257,0.057268252,1.023705201,-1.334489614
0.181675396,-4.603460917,3.968572413,-1.331301362,0.208965713,1.039267278,-0.773914025
0.519255895,-1.366089463,0.982711161,-1.10894481,-0.145786326,-0.317390428,0.928650269
0.775732057,-1.367394383,2.214322745,-1.647435259,0.202987437,-0.980624678,1.091168635
0.689489015,-1.869835266,0.451130119,-1.304523489,0.024767815,0.038993515,-0.492900662
0.763373028,-1.008370346,1.766849808,-0.706556776,-0.512071864,-0.871669576,0.725971466
0.37636851,-1.770849893,3.943409065,-0.579736065,-0.386197615,-0.59953552,1.256811057
0.227275223,-1.221228044,1.799998513,-0.143572876,0.344341896,0.03643888,0.007272669
0.792969444,-1.311471399,1.177298251,-1.060474533,0.01445182,-1.620776491,1.647286707
0.413335417,-0.921173792,2.870320743,-1.005982694,0.253156478,-0.661004022,0.718274521
0.2092729,-0.901241191,0.951784075,-0.821900379,0.155766644,1.589674442,-1.812848549
0.659208639,-0.785901624,-0.976842721,-1.004354694,-0.521690822,0.938989849,-1.360102694
0.533010809,-3.132490904,2.519510842,-1.305448624,0.098725253,0.760693166,-0.875192765
0.678435328,-3.505861256,0.623533851,-1.474927337,0.534766659,-1.675821527,2.293471795
0.399138773,-0.25816544,1.912624921,-1.621411565,-0.205276759,0.357771235,0.10541335
0.843076408,-0.956762068,0.407724808,-1.596352759,0.081727936,-0.839025657,0.936615988
0.201433957,-0.609645047,2.359760713,-0.86368655,0.190564284,0.575137532,-0.41561526
0.566086133,-1.171660379,1.191926776,-0.87498727,-0.205675313,0.293718537,-0.38224852
0.996079623,-1.387943862,0.494687534,-2.371930263,-0.075324878,-0.155154136,0.024930325
0.619150948,-2.289488444,1.949633697,-1.220767918,-0.14565189,0.331374527,0.044822347
0.413942683,-2.321035289,1.189392026,-0.783838353,0.230081621,-0.232404867,-0.118469857
0.879655185,0.187452735,2.353003193,-1.251220171,-0.566179066,-0.334866501,0.147044749
0.538023804,-0.711159481,0.726213702,-1.003549444,0.121863479,-0.88370222,1.049004311
0.647567361,-1.407786047,0.783663668,-1.576324404,0.199760967,-0.458199535,0.885373739
0.578953738,-1.78436623,1.947401337,-0.885699074,0.046392521,-0.391904903,0.586096436
0.969838232,-1.484817766,1.910821441,-1.464872303,-0.324679315,-0.733368883,0.996907222
1.179272292,-2.044103243,2.723648301,-0.976235192,-0.115142543,-2.889490323,3.161344866
0.390326649,-0.824621527,2.16771315,-1.088346748,0.39991551,0.623675898,-1.052060239
0.361673591,-1.765914602,1.972626638,-1.004136381,0.30628648,1.216449762,-1.704996695
0.516070572,-3.641138869,3.418616038,-1.608018699,-0.264051954,0.947143863,-0.888039867
0.615467683,-0.97680848,2.308066809,-1.302719431,-0.045298173,-0.581412451,0.560719378
0.751276408,-2.100656513,1.908584241,-1.347711214,0.365317616,-2.118008571,2.178668517
0.473740412,-2.334236202,2.407726766,-1.244339564,0.210327994,0.967508878,-1.452766558
0.803073551,-0.373926666,1.906440731,-1.32181071,0.382337655,-2.229765634,2.476581088
0.332416044,-1.22331696,0.916605333,-1.162802246,0.198116421,0.375079284,0.102044177
0.688666563,-1.918520666,0.26387092,-0.793059839,-0.207117048,-0.122945751,-0.141222699
0.569979631,-0.787368049,1.65346152,-0.605017087,0.106691715,-0.431197328,0.215061872
0.849850871,-3.957433416,2.629035809,-2.362741347,0.098951822,0.047486954,-0.581598692
0.841150937,-2.879145504,2.422164757,-1.694669025,-0.036308302,-1.577404541,1.88201093
0.731563088,-1.94924816,2.640957835,-1.623505514,0.01934941,-0.656127108,0.275925242
0.414491741,-1.721742369,1.780384739,-1.832903501,0.467058775,0.997066379,-1.531762808
0.528732067,-3.046266934,1.702394837,-0.928658554,0.095364474,0.328107269,-0.456591664
0.53527817,-0.734636309,-0.361881298,-1.752821926,0.012332055,1.239180055,-0.978261378
0.46311055,-2.077441322,4.082019869,-1.17415674,0.035609615,0.602319762,-1.200822549
0.452098788,-1.414825641,0.458620725,-0.91698579,0.004536548,1.457542134,-1.707309615
0.064601668,-1.701976701,2.157277956,-0.550480936,0.354896386,1.399926774,-1.83542768
0.063522369,-1.841588003,3.675470108,-1.041651966,0.614556048,0.326008081,-0.319928848
0.511200514,-2.696403758,1.682998141,-1.245800499,0.080874964,-0.143592947,0.030289117
0.510576594,-0.377698526,0.659302085,-0.745478078,-0.46482983,1.069851569,-1.705828527
0.552994296,-6.93724994,6.465870568,-0.806456195,0.721175533,-2.838840641,3.529460154
0.814536492,-2.182014931,3.201538341,-2.049937264,-0.015002621,-0.461279449,0.112412887
0.481205319,-1.452980637,1.513683869,-0.699880428,0.073257216,-0.519835846,0.732991017
0.370054542,-3.15636863,2.576645333,-0.85705007,-0.248076754,0.350459555,-0.108271229
0.68406863,-0.24170644,1.21481397,-1.29704787,-0.251571172,0.421881876,-0.339197259
0.073948741,-1.613472898,2.837728663,-1.297958474,0.209721543,1.837868025,-1.638385277
0.674693941,-1.743955857,0.883504936,-0.890235347,-0.676730502,0.737095556,-0.773606112
0.660685079,-2.476952297,1.910548423,-1.691532404,0.479802893,-1.649198027,2.247078794
0.488535606,-1.497254228,2.799663275,-1.184828345,0.188805701,-0.971105915,1.512006171
1.074905393,-1.921458306,2.116951743,-1.981514733,-0.414258909,-1.15011344,1.086585388
0.676426311,-1.109711593,0.378761021,-1.008064863,0.472541449,-2.007573121,2.459914832
-0.002294778,-2.430311336,1.981030759,-1.420867326,0.385448103,1.02081527,-0.415138491
0.482363717,-2.198350547,1.903393418,-1.388230524,0.457813552,-0.140569545,0.081340777
0.542367179,0.324270179,1.748895478,-1.021560904,-0.146974786,0.357647278,-0.643929496
0.741022671,-2.073060043,3.042593466,-0.988358803,0.205783709,-1.555365111,1.951815236
0.39641901,-2.266886421,2.608537771,-0.826559324,-0.266569521,2.105937034,-3.108892736
0.580293278,-1.611786178,1.13292905,-1.508817372,-0.297277482,0.337921224,0.782823105
0.675060604,-1.470941639,0.976082478,-1.202639342,-0.621852558,1.237516885,-1.605070716
0.59104895,-1.155110044,1.841075649,-1.354736092,-0.543788478,0.635351838,-0.109832147
0.734203663,-4.037072353,4.128270831,-1.031173166,-0.062096594,-1.430723228,1.425770309
0.663257363,-2.86453162,3.154382871,-1.515828532,0.07329473,0.088050072,-0.146775132
0.540747686,-0.9332296,1.125577675,-1.343627459,0.321208527,0.151508358,-0.270813976
0.694655462,-1.676400806,2.5846258,-1.342537168,0.29698575,-1.517176429,1.878143137
0.574841054,-0.347804935,0.893614003,-1.481196152,0.335055159,0.890184592,-1.337706304
0.256257431,-2.451371411,3.6637162,-1.515472211,0.355350714,0.16590245,0.628688671
0.665435217,-1.478664034,1.011791481,-1.782520928,-0.166653467,1.033848177,-0.900623037
0.189617618,-1.117133302,2.636817445,-1.36337214,-0.048382716,1.694684534,-1.376339304
0.54905215,-1.073767346,0.29002237,-1.253800985,0.185143021,0.414607093,-0.660549015
0.650213912,-1.349266255,2.137363999,-1.992562104,-0.12766446,0.399563129,-0.457516266
0.512847209,-2.545119776,1.247327212,-1.20508637,-0.038593977,0.811782397,-0.843952261
0.046110754,-1.413928705,1.733161664,-2.059914973,0.43345017,3.404430096,-3.7164339
0.948674964,-1.77963998,2.008453118,-1.045618031,-0.056085499,-1.387508571,1.055772355
0.362893257,-1.746982551,1.523955866,-0.884348352,-0.297779166,2.352473745,-2.851494012
0.615684344,-3.069257592,3.319352139,-1.529987111,0.364339181,-0.80862753,0.777004686
0.386574483,-1.398861742,2.780970279,-1.284212382,-0.40838996,2.475125803,-2.338822938
-0.017782251,-2.444296889,1.540566561,-1.191309583,0.217195567,3.267331763,-3.493962373
0.573588382,-0.951325137,0.626140395,-0.802902463,-0.16483171,0.726312636,-1.103557683
0.639811976,-1.700056543,2.478046433,-1.855113439,0.022287099,1.193281252,-1.65057447
0.479303277,-2.173921244,3.070532987,-1.367402832,0.059369711,1.618961272,-2.269894689
0.583827107,-1.647315656,2.9286691,-1.75917444,0.211695583,-0.893294925,1.52286513
0.443408894,-1.614086101,0.03065949,-0.565016842,0.493366603,-0.054616308,0.000620341
0.345536929,-1.44656604,4.164453655,-1.285331272,0.028200477,0.803702374,-1.425559931
0.788261856,-1.407850216,2.062140814,-1.306710802,-0.354347053,0.459744475,-0.742936877
0.402931044,-0.131132237,1.583835288,-0.755857446,0.005939561,-0.068960999,0.443510626
0.573413509,-0.864256618,1.666445827,-1.479003768,0.115084029,0.548846988,-0.931657987
0.169310873,-2.203248274,3.31409485,-1.536023955,0.46777974,1.367015955,-1.44001519
0.60623875,-2.44131062,1.416674054,-2.179415651,-0.007649153,0.84303984,-0.922977399
0.497254244,-1.176013855,2.016751072,-0.608037611,-0.176326799,0.190054728,-0.216587074
1.093336944,-0.872538893,0.761177326,-1.941245923,-0.407706857,-0.087395801,-0.637398801
0.8449253,-1.057159581,0.889194999,-0.857848665,0.090492497,-1.417132868,1.31052823
0.68856747,-0.942960654,1.408157841,-1.321658061,0.143987176,-0.332357532,0.093259817
0.569825665,-1.847393884,1.864599381,-1.186867946,-0.402971713,0.959821987,-0.736711855
0.642909779,-1.700627426,2.708426965,-0.928834366,-0.170744024,0.391059966,-0.460942755
0.979315437,-1.698667553,0.842517853,-1.318145334,-0.117735075,-1.837111541,2.24681529
0.212662657,-1.480082144,3.12088648,-1.639370755,0.504550191,0.829151065,-0.553143495
0.819104027,-1.517239867,1.997661403,-1.216982432,-0.049492768,-0.592491098,0.396678959
1.059834535,-2.104647744,3.40647622,-0.889913368,-0.387185958,-2.459680978,2.694026436
0.641437795,-1.938122263,3.808098936,-1.096661526,0.202466329,-0.67484263,0.516569667
0.695519996,-1.432256016,2.306992413,-1.119900662,-0.470740548,0.526622232,-0.787965949
1.089483995,-1.680779105,0.508851829,-1.083099813,-0.416891225,-1.567791111,1.520167894
0.346818998,-0.690694556,0.774045311,-0.644305345,0.451313937,-0.323256978,0.779538216
0.772114015,-2.359048293,3.004480878,-1.582238669,0.060128628,-1.797494283,2.496093954
0.775746266,-1.73919234,1.489543334,-1.502843902,-0.197261236,-0.663458576,1.009093779
0.529794579,-0.432320689,0.32357019,-1.050824034,-0.473271294,0.549915756,0.254616327
0.264474092,-0.613160511,1.919466437,-1.620492986,0.13768222,1.991941318,-1.963170611
0.405191808,-1.753956517,3.265995774,-1.29064032,0.256336,-0.150593168,0.376848468
0.906024329,-0.983284025,0.967508217,-1.13342615,-0.095416196,-2.270930201,3.333376315
0.567402875,0.004780425,0.684046093,-0.696316412,-0.231378775,0.628635997,-1.203089592
0.465621478,-2.053143299,1.324467001,-1.191249478,0.229935634,-0.185504039,0.069879881
0.449805004,-0.75448836,0.236337598,-0.769111997,-0.067748825,1.461063512,-1.637899649
0.249808772,-1.875503599,2.811343125,-0.816511958,0.178212304,1.30502318,-1.852612197
0.796145589,-1.932524749,1.495322207,-1.758817043,-0.212101747,-0.148834811,-0.076207151
0.220118947,-1.345743515,3.126381934,-1.14989607,0.283753398,-0.207962836,0.914400259
0.435730736,-4.123710648,4.594109189,-1.62435698,0.015384285,0.704357734,-0.619367019
0.433868781,-2.897300382,1.538987732,-0.804330335,0.038471553,1.065913934,-1.616264716
0.650461341,-2.74707743,3.612659021,-1.077768352,0.010203672,-1.659403616,2.087911058
0.456985641,-2.31926688,2.59316464,-1.183754459,0.254873474,0.171637126,-0.434357754
0.384469801,-1.296581784,2.350401746,-1.435874137,0.349137485,-0.406115338,1.062337432
0.830683292,-0.631712963,0.320272062,-1.175350986,0.092864412,-0.674181976,0.275341394
0.655217666,-0.602377755,1.353381514,-1.082233376,-0.045065083,-0.373838788,0.741296936
0.79579818,-0.263609293,1.078802252,-0.932575797,-0.22128838,-0.242229988,-0.007945672
0.519168986,-1.221649716,2.585136838,-1.571803825,0.226091969,0.250702983,-0.154424236
0.918796012,-1.795977226,1.177520726,-0.987958883,-0.48169627,-0.841018903,1.065567025
0.419388077,-2.480941411,1.588378528,-1.800033345,0.250736633,1.337470464,-1.49464281
0.838798418,-1.134704817,1.65163685,-2.140960078,-0.078860943,0.214073182,-0.114656685
1.249102565,-1.024123331,1.563413915,-1.074739258,-0.265023165,-2.819349039,2.899084491
0.337408752,-2.250403235,4.620452134,-0.640777415,0.146840101,-0.474527616,0.515990627
0.545078977,-1.301223721,0.715062498,-1.30533218,-0.282565684,1.156781201,-1.270146594
0.486887818,-0.626431879,1.532742753,-1.391965739,-0.132095021,1.181947756,-1.235391331
0.875990148,-0.808995307,0.611510731,-1.74935076,-0.198570491,0.212730669,-0.191709537
1.247027607,-1.709051022,1.792652594,-1.472592489,-0.134638893,-2.546721854,2.304645578
0.175181955,-1.868192568,2.956873438,-0.787839058,0.274992484,0.339478816,-0.358650798
0.686888407,-1.055448559,3.029928564,-1.699831311,-0.192996926,0.051126463,0.190750872
0.483470027,-0.090984918,1.044284644,-0.494638893,0.03161271,0.606305659,-1.228906628
0.960910401,0.516416589,1.217642971,-1.191691932,-0.516518673,-1.721856214,2.120945723
0.46449223,-0.881082387,2.240105699,-0.928063051,0.20913323,-0.902702755,1.481319978
0.996294039,-0.346991831,0.957284361,-0.691966963,-0.344620664,-0.851662388,0.072122722
0.77492896,-4.350321822,4.002462383,-1.697661436,0.302733719,-0.700971955,0.763053541
0.704535051,-1.81811665,2.675595206,-1.047632399,0.336884788,-2.047253997,2.540694314
0.626023512,-1.572126628,1.881684939,-1.200641773,-0.090590844,-1.238195606,2.022156651
0.336554122,-0.348774316,0.321699241,-1.72118232,-0.061410736,2.56109002,-2.813794575
0.380375083,-0.751167159,1.74873869,-1.058104454,0.3662069,0.291460543,-0.379327085
0.563784045,-0.605744325,1.239762385,-1.611921862,0.357249195,0.521406778,-0.964996948
1.14728102,-0.781550134,0.331341622,-1.015494093,-0.206149172,-2.212001266,2.321624996
